product_name_en	product_name_da	product_name_de	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_fi	product_name_es	product_name_sv	product_url_en	product_url_da	product_url_de	product_url_fr	product_url_it	product_url_nl	product_url_pl	product_url_fi	product_url_es	product_url_sv	style_en	style_da	style_de	style_fr	style_it	style_nl	style_pl	style_fi	style_es	style_sv	category	environment_image_1	environment_image_2	environment_image_3
Canvas print - Connected	Lærred - Connected	Leinwandbild - Connected	Toile - Connected	Stampe su tela - Connected	Canvas schilderi - Connected	Obraz na płótnie - Connected	Canvas taulu - Connected	Lienzo - Connected	Canvastavla Connected - Tavla	https://wamaya.local/en/product/canvas-print-connected/	https://wamaya.local/da/product/laerred-connected/	https://wamaya.local/de/product/leinwandbild-connected/	https://wamaya.local/fr/product/toile-connected/	https://wamaya.local/it/product/stampe-su-tela-connected/	https://wamaya.local/nl/product/canvas-schilderi-connected/	https://wamaya.local/pl/product/obraz-na-plotnie-connected/	https://wamaya.local/fi/product/canvas-taulu-connected/	https://wamaya.local/es/product/lienzo-connected/	https://wamaya.local/product/canvastavla-connected-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469743&i=1079	https://pictufy.com/api/interiors.php?p=2469743&i=94	
Canvas print - Lines	Lærred - Lines	Leinwandbild - Lines	Toile - Lines	Stampe su tela - Lines	Canvas schilderi - Lines	Obraz na płótnie - Lines	Canvas taulu - Lines	Lienzo - Lines	Canvastavla Lines - Tavla	https://wamaya.local/en/product/canvas-print-lines/	https://wamaya.local/da/product/laerred-lines-3/	https://wamaya.local/de/product/leinwandbild-lines-3/	https://wamaya.local/fr/product/toile-lines-3/	https://wamaya.local/it/product/stampe-su-tela-lines-3/	https://wamaya.local/nl/product/canvas-schilderi-lines-3/	https://wamaya.local/pl/product/obraz-na-plotnie-lines-3/	https://wamaya.local/fi/product/canvas-taulu-lines-3/	https://wamaya.local/es/product/lienzo-lines-3/	https://wamaya.local/product/canvastavla-lines-tavla-3/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469777&i=1079	https://pictufy.com/api/interiors.php?p=2469777&i=94	
Canvas print - Falling	Lærred - Falling	Leinwandbild - Falling	Toile - Falling	Stampe su tela - Falling	Canvas schilderi - Falling	Obraz na płótnie - Falling	Canvas taulu - Falling	Lienzo - Falling	Canvastavla Falling - Tavla	https://wamaya.local/en/product/canvas-print-falling/	https://wamaya.local/da/product/laerred-falling/	https://wamaya.local/de/product/leinwandbild-falling/	https://wamaya.local/fr/product/toile-falling/	https://wamaya.local/it/product/stampe-su-tela-falling/	https://wamaya.local/nl/product/canvas-schilderi-falling/	https://wamaya.local/pl/product/obraz-na-plotnie-falling/	https://wamaya.local/fi/product/canvas-taulu-falling/	https://wamaya.local/es/product/lienzo-falling/	https://wamaya.local/product/canvastavla-falling-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469779&i=1079	https://pictufy.com/api/interiors.php?p=2469779&i=94	
Canvas print - Shapes	Lærred - Shapes	Leinwandbild - Shapes	Toile - Shapes	Stampe su tela - Shapes	Canvas schilderi - Shapes	Obraz na płótnie - Shapes	Canvas taulu - Shapes	Lienzo - Shapes	Canvastavla Shapes - Tavla	https://wamaya.local/en/product/canvas-print-shapes/	https://wamaya.local/da/product/laerred-shapes/	https://wamaya.local/de/product/leinwandbild-shapes/	https://wamaya.local/fr/product/toile-shapes/	https://wamaya.local/it/product/stampe-su-tela-shapes/	https://wamaya.local/nl/product/canvas-schilderi-shapes/	https://wamaya.local/pl/product/obraz-na-plotnie-shapes/	https://wamaya.local/fi/product/canvas-taulu-shapes/	https://wamaya.local/es/product/lienzo-shapes/	https://wamaya.local/product/canvastavla-shapes-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469768&i=1079	https://pictufy.com/api/interiors.php?p=2469768&i=94	
Canvas print - Atienne	Lærred - Atienne	Leinwandbild - Atienne	Toile - Atienne	Stampe su tela - Atienne	Canvas schilderi - Atienne	Obraz na płótnie - Atienne	Canvas taulu - Atienne	Lienzo - Atienne	Canvastavla Atienne - Tavla	https://wamaya.local/en/product/canvas-print-atienne/	https://wamaya.local/da/product/laerred-atienne/	https://wamaya.local/de/product/leinwandbild-atienne/	https://wamaya.local/fr/product/toile-atienne/	https://wamaya.local/it/product/stampe-su-tela-atienne/	https://wamaya.local/nl/product/canvas-schilderi-atienne/	https://wamaya.local/pl/product/obraz-na-plotnie-atienne/	https://wamaya.local/fi/product/canvas-taulu-atienne/	https://wamaya.local/es/product/lienzo-atienne/	https://wamaya.local/product/canvastavla-atienne-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469787&i=1079	https://pictufy.com/api/interiors.php?p=2469787&i=94	
Canvas print - Waves	Lærred - Waves	Leinwandbild - Waves	Toile - Waves	Stampe su tela - Waves	Canvas schilderi - Waves	Obraz na płótnie - Waves	Canvas taulu - Waves	Lienzo - Waves	Canvastavla Waves - Tavla	https://wamaya.local/en/product/canvas-print-waves/	https://wamaya.local/da/product/laerred-waves/	https://wamaya.local/de/product/leinwandbild-waves/	https://wamaya.local/fr/product/toile-waves/	https://wamaya.local/it/product/stampe-su-tela-waves/	https://wamaya.local/nl/product/canvas-schilderi-waves/	https://wamaya.local/pl/product/obraz-na-plotnie-waves/	https://wamaya.local/fi/product/canvas-taulu-waves/	https://wamaya.local/es/product/lienzo-waves/	https://wamaya.local/product/canvastavla-waves-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469830&i=1079	https://pictufy.com/api/interiors.php?p=2469830&i=94	
Canvas print - Summer View	Lærred - Summer View	Leinwandbild - Summer View	Toile - Summer View	Stampe su tela - Summer View	Canvas schilderi - Summer View	Obraz na płótnie - Summer View	Canvas taulu - Summer View	Lienzo - Summer View	Canvastavla Summer View - Tavla	https://wamaya.local/en/product/canvas-print-summer-view/	https://wamaya.local/da/product/laerred-summer-view/	https://wamaya.local/de/product/leinwandbild-summer-view/	https://wamaya.local/fr/product/toile-summer-view/	https://wamaya.local/it/product/stampe-su-tela-summer-view/	https://wamaya.local/nl/product/canvas-schilderi-summer-view/	https://wamaya.local/pl/product/obraz-na-plotnie-summer-view/	https://wamaya.local/fi/product/canvas-taulu-summer-view/	https://wamaya.local/es/product/lienzo-summer-view/	https://wamaya.local/product/canvastavla-summer-view-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469822&i=1079	https://pictufy.com/api/interiors.php?p=2469822&i=94	
Canvas print - On Deck	Lærred - On Deck	Leinwandbild - On Deck	Toile - On Deck	Stampe su tela - On Deck	Canvas schilderi - On Deck	Obraz na płótnie - On Deck	Canvas taulu - On Deck	Lienzo - On Deck	Canvastavla On Deck - Tavla	https://wamaya.local/en/product/canvas-print-on-deck/	https://wamaya.local/da/product/laerred-on-deck/	https://wamaya.local/de/product/leinwandbild-on-deck/	https://wamaya.local/fr/product/toile-on-deck/	https://wamaya.local/it/product/stampe-su-tela-on-deck/	https://wamaya.local/nl/product/canvas-schilderi-on-deck/	https://wamaya.local/pl/product/obraz-na-plotnie-on-deck/	https://wamaya.local/fi/product/canvas-taulu-on-deck/	https://wamaya.local/es/product/lienzo-on-deck/	https://wamaya.local/product/canvastavla-on-deck-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469808&i=1079	https://pictufy.com/api/interiors.php?p=2469808&i=94	
Canvas print - Night	Lærred - Night	Leinwandbild - Night	Toile - Night	Stampe su tela - Night	Canvas schilderi - Night	Obraz na płótnie - Night	Canvas taulu - Night	Lienzo - Night	Canvastavla Night - Tavla	https://wamaya.local/en/product/canvas-print-night/	https://wamaya.local/da/product/laerred-night/	https://wamaya.local/de/product/leinwandbild-night/	https://wamaya.local/fr/product/toile-night/	https://wamaya.local/it/product/stampe-su-tela-night/	https://wamaya.local/nl/product/canvas-schilderi-night/	https://wamaya.local/pl/product/obraz-na-plotnie-night/	https://wamaya.local/fi/product/canvas-taulu-night/	https://wamaya.local/es/product/lienzo-night/	https://wamaya.local/product/canvastavla-night-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469797&i=1079	https://pictufy.com/api/interiors.php?p=2469797&i=94	
Canvas print - Night No2	Lærred - Night No2	Leinwandbild - Night No2	Toile - Night No2	Stampe su tela - Night No2	Canvas schilderi - Night No2	Obraz na płótnie - Night No2	Canvas taulu - Night No2	Lienzo - Night No2	Canvastavla Night No2 - Tavla	https://wamaya.local/en/product/canvas-print-night-no2/	https://wamaya.local/da/product/laerred-night-no2/	https://wamaya.local/de/product/leinwandbild-night-no2/	https://wamaya.local/fr/product/toile-night-no2/	https://wamaya.local/it/product/stampe-su-tela-night-no2/	https://wamaya.local/nl/product/canvas-schilderi-night-no2/	https://wamaya.local/pl/product/obraz-na-plotnie-night-no2/	https://wamaya.local/fi/product/canvas-taulu-night-no2/	https://wamaya.local/es/product/lienzo-night-no2/	https://wamaya.local/product/canvastavla-night-no2-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469799&i=1079	https://pictufy.com/api/interiors.php?p=2469799&i=94	
Canvas print - Statement	Lærred - Statement	Leinwandbild - Statement	Toile - Statement	Stampe su tela - Statement	Canvas schilderi - Statement	Obraz na płótnie - Statement	Canvas taulu - Statement	Lienzo - Statement	Canvastavla Statement - Tavla	https://wamaya.local/en/product/canvas-print-statement/	https://wamaya.local/da/product/laerred-statement/	https://wamaya.local/de/product/leinwandbild-statement/	https://wamaya.local/fr/product/toile-statement/	https://wamaya.local/it/product/stampe-su-tela-statement/	https://wamaya.local/nl/product/canvas-schilderi-statement/	https://wamaya.local/pl/product/obraz-na-plotnie-statement/	https://wamaya.local/fi/product/canvas-taulu-statement/	https://wamaya.local/es/product/lienzo-statement/	https://wamaya.local/product/canvastavla-statement-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2469827&i=1079	https://pictufy.com/api/interiors.php?p=2469827&i=94	
Canvas print - Get Going	Lærred - Get Going	Leinwandbild - Get Going	Toile - Get Going	Stampe su tela - Get Going	Canvas schilderi - Get Going	Obraz na płótnie - Get Going	Canvas taulu - Get Going	Lienzo - Get Going	Canvastavla Get Going - Tavla	https://wamaya.local/en/product/canvas-print-get-going/	https://wamaya.local/da/product/laerred-get-going/	https://wamaya.local/de/product/leinwandbild-get-going/	https://wamaya.local/fr/product/toile-get-going/	https://wamaya.local/it/product/stampe-su-tela-get-going/	https://wamaya.local/nl/product/canvas-schilderi-get-going/	https://wamaya.local/pl/product/obraz-na-plotnie-get-going/	https://wamaya.local/fi/product/canvas-taulu-get-going/	https://wamaya.local/es/product/lienzo-get-going/	https://wamaya.local/product/canvastavla-get-going-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470489&i=1079	https://pictufy.com/api/interiors.php?p=2470489&i=94	
Canvas print - Gravity	Lærred - Gravity	Leinwandbild - Gravity	Toile - Gravity	Stampe su tela - Gravity	Canvas schilderi - Gravity	Obraz na płótnie - Gravity	Canvas taulu - Gravity	Lienzo - Gravity	Canvastavla Gravity - Tavla	https://wamaya.local/en/product/canvas-print-gravity/	https://wamaya.local/da/product/laerred-gravity/	https://wamaya.local/de/product/leinwandbild-gravity/	https://wamaya.local/fr/product/toile-gravity/	https://wamaya.local/it/product/stampe-su-tela-gravity/	https://wamaya.local/nl/product/canvas-schilderi-gravity/	https://wamaya.local/pl/product/obraz-na-plotnie-gravity/	https://wamaya.local/fi/product/canvas-taulu-gravity/	https://wamaya.local/es/product/lienzo-gravity/	https://wamaya.local/product/canvastavla-gravity-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470512&i=1079	https://pictufy.com/api/interiors.php?p=2470512&i=94	
Canvas print - Labyrinth	Lærred - Labyrinth	Leinwandbild - Labyrinth	Toile - Labyrinth	Stampe su tela - Labyrinth	Canvas schilderi - Labyrinth	Obraz na płótnie - Labyrinth	Canvas taulu - Labyrinth	Lienzo - Labyrinth	Canvastavla Labyrinth - Tavla	https://wamaya.local/en/product/canvas-print-labyrinth/	https://wamaya.local/da/product/laerred-labyrinth-2/	https://wamaya.local/de/product/leinwandbild-labyrinth-2/	https://wamaya.local/fr/product/toile-labyrinth-2/	https://wamaya.local/it/product/stampe-su-tela-labyrinth-2/	https://wamaya.local/nl/product/canvas-schilderi-labyrinth-2/	https://wamaya.local/pl/product/obraz-na-plotnie-labyrinth-2/	https://wamaya.local/fi/product/canvas-taulu-labyrinth-2/	https://wamaya.local/es/product/lienzo-labyrinth-2/	https://wamaya.local/product/canvastavla-labyrinth-tavla-2/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470514&i=1079	https://pictufy.com/api/interiors.php?p=2470514&i=94	
Canvas print - Bloom	Lærred - Bloom	Leinwandbild - Bloom	Toile - Bloom	Stampe su tela - Bloom	Canvas schilderi - Bloom	Obraz na płótnie - Bloom	Canvas taulu - Bloom	Lienzo - Bloom	Canvastavla Bloom - Tavla	https://wamaya.local/en/product/canvas-print-bloom/	https://wamaya.local/da/product/laerred-bloom/	https://wamaya.local/de/product/leinwandbild-bloom/	https://wamaya.local/fr/product/toile-bloom/	https://wamaya.local/it/product/stampe-su-tela-bloom/	https://wamaya.local/nl/product/canvas-schilderi-bloom/	https://wamaya.local/pl/product/obraz-na-plotnie-bloom/	https://wamaya.local/fi/product/canvas-taulu-bloom/	https://wamaya.local/es/product/lienzo-bloom/	https://wamaya.local/product/canvastavla-bloom-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470483&i=1079	https://pictufy.com/api/interiors.php?p=2470483&i=94	
Canvas print - Country Plant	Lærred - Country Plant	Leinwandbild - Country Plant	Toile - Country Plant	Stampe su tela - Country Plant	Canvas schilderi - Country Plant	Obraz na płótnie - Country Plant	Canvas taulu - Country Plant	Lienzo - Country Plant	Canvastavla Country Plant - Tavla	https://wamaya.local/en/product/canvas-print-country-plant/	https://wamaya.local/da/product/laerred-country-plant/	https://wamaya.local/de/product/leinwandbild-country-plant/	https://wamaya.local/fr/product/toile-country-plant/	https://wamaya.local/it/product/stampe-su-tela-country-plant/	https://wamaya.local/nl/product/canvas-schilderi-country-plant/	https://wamaya.local/pl/product/obraz-na-plotnie-country-plant/	https://wamaya.local/fi/product/canvas-taulu-country-plant/	https://wamaya.local/es/product/lienzo-country-plant/	https://wamaya.local/product/canvastavla-country-plant-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470487&i=1079	https://pictufy.com/api/interiors.php?p=2470487&i=94	
Canvas print - Planted	Lærred - Planted	Leinwandbild - Planted	Toile - Planted	Stampe su tela - Planted	Canvas schilderi - Planted	Obraz na płótnie - Planted	Canvas taulu - Planted	Lienzo - Planted	Canvastavla Planted - Tavla	https://wamaya.local/en/product/canvas-print-planted/	https://wamaya.local/da/product/laerred-planted/	https://wamaya.local/de/product/leinwandbild-planted/	https://wamaya.local/fr/product/toile-planted/	https://wamaya.local/it/product/stampe-su-tela-planted/	https://wamaya.local/nl/product/canvas-schilderi-planted/	https://wamaya.local/pl/product/obraz-na-plotnie-planted/	https://wamaya.local/fi/product/canvas-taulu-planted/	https://wamaya.local/es/product/lienzo-planted/	https://wamaya.local/product/canvastavla-planted-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470493&i=1079	https://pictufy.com/api/interiors.php?p=2470493&i=94	
Canvas print - Feather	Lærred - Feather	Leinwandbild - Feather	Toile - Feather	Stampe su tela - Feather	Canvas schilderi - Feather	Obraz na płótnie - Feather	Canvas taulu - Feather	Lienzo - Feather	Canvastavla Feather - Tavla	https://wamaya.local/en/product/canvas-print-feather/	https://wamaya.local/da/product/laerred-feather-3/	https://wamaya.local/de/product/leinwandbild-feather-3/	https://wamaya.local/fr/product/toile-feather-3/	https://wamaya.local/it/product/stampe-su-tela-feather-3/	https://wamaya.local/nl/product/canvas-schilderi-feather-3/	https://wamaya.local/pl/product/obraz-na-plotnie-feather-3/	https://wamaya.local/fi/product/canvas-taulu-feather-3/	https://wamaya.local/es/product/lienzo-feather-3/	https://wamaya.local/product/canvastavla-feather-tavla-3/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470513&i=1079	https://pictufy.com/api/interiors.php?p=2470513&i=94	
Canvas print - Pieces	Lærred - Pieces	Leinwandbild - Pieces	Toile - Pieces	Stampe su tela - Pieces	Canvas schilderi - Pieces	Obraz na płótnie - Pieces	Canvas taulu - Pieces	Lienzo - Pieces	Canvastavla Pieces - Tavla	https://wamaya.local/en/product/canvas-print-pieces/	https://wamaya.local/da/product/laerred-pieces/	https://wamaya.local/de/product/leinwandbild-pieces/	https://wamaya.local/fr/product/toile-pieces/	https://wamaya.local/it/product/stampe-su-tela-pieces/	https://wamaya.local/nl/product/canvas-schilderi-pieces/	https://wamaya.local/pl/product/obraz-na-plotnie-pieces/	https://wamaya.local/fi/product/canvas-taulu-pieces/	https://wamaya.local/es/product/lienzo-pieces/	https://wamaya.local/product/canvastavla-pieces-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2470482&i=1079	https://pictufy.com/api/interiors.php?p=2470482&i=94	
